month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202211,10460,Alamogordo, NM,491,299600,0.0531,0.1786,132,0.0038,0.0038,53,0.0194,-0.2251,44,-0.4211,-0.2903,0,-1,,28,-0.125,0.2727,83,-0.2019,-0.4236,150,0.021,0.1238,2005,0.055,0.1189,396745,0.0579,0.0502,210,-0.097,-0.234,0.6312,-0.1627,-0.4681,0
202211,26020,Hobbs, NM,513,222450,0.0347,0.1739,123,0.1495,-0.1604,59,-0.0709,-0.2185,54,0.0385,-0.069,0,,-1,22,0.1,-0.0833,3,2,-0.9762,121,-0.007,0.0867,1789,0.0119,0.027,251932,0.0198,0.1274,125,0.1528,-0.544,0.0244,0.015,-0.8357,0
202211,40740,Roswell, NM,537,225000,0.0045,0.1111,179,0,0.3162,64,-0.0115,-0.1893,46,-0.425,0,0,,,38,0.1875,0.1875,,,,123,-0.027,0.0615,1959,0.0368,0.1233,274290,0.0289,0.1482,179,0,0.2695,,,,0
202211,16100,Carlsbad-Artesia, NM,541,256500,0.0692,0.0732,169,-0.0117,-0.3512,80,0.0323,0.0884,52,0,-0.2353,0,,,38,0.1875,0.1875,5,0.25,-0.5652,146,-0.0049,0.0455,1772,-0.0306,0.0123,301082,-0.0078,0.0403,175,-0.0029,-0.3585,0.0296,0.0062,-0.0146,0
202211,23700,Gallup, NM,557,204700,0.0779,0.1035,18,-0.0278,-0.7034,111,0.2444,0.443,6,-0.25,-0.625,0,,,4,,0,2,1,-0.7778,128,-0.0237,0.1494,1570,-0.0054,-0.0729,258982,-0.1315,0.1004,19,0,-0.7206,0.1143,0.0587,-0.0383,0
202211,17580,Clovis, NM,630,242475,0.0124,0.311,131,0.1696,0.297,38,-0.0316,-0.199,70,0.25,0.0938,0,,-1,40,0.1111,0.5385,2,,-0.9818,128,0.025,0.2067,1897,0.0262,0.0868,266743,-0.0127,0.2097,132,0.1786,-0.3788,0.0153,,-1.0738,1
202211,21580,Espanola, NM,702,432000,-0.0464,-0.2233,78,-0.0127,0.2188,101,0.1292,-0.0243,12,-0.4,0,0,,,14,0.1667,2.5,21,-0.0238,-0.59,225,-0.002,0.0655,2000,-0.0599,-0.3095,996642,0.0109,-0.2413,98,-0.0101,-0.1441,0.2628,-0.003,-0.5184,1
202211,45340,Taos, NM,716,546500,-0.0658,0.1421,172,0.0586,0.4721,115,0.2261,0.0721,32,-0.1111,-0.2381,0,,,22,-0.0833,0.5714,70,-0.385,-0.7104,337,0.0082,0.1362,1810,-0.0377,-0.0188,727804,-0.0405,-0.0862,242,-0.1232,-0.3202,0.4052,-0.2923,-1.6548,1
202211,29780,Las Vegas, NM,774,289500,-0.035,0.1178,69,0.0615,0.3663,86,-0.0549,-0.3092,16,0,-0.1111,0,,,12,0,2,13,-0.2647,-0.5763,163,-0.0129,0.2114,1657,0.0337,-0.0683,482793,-0.0028,0.2058,82,-0.0181,0.0654,0.1812,-0.0804,-0.403,0
202211,43500,Silver City, NM,809,290000,0.0175,-0.0107,86,0.0059,0.0892,79,0.1544,-0.1969,20,-0.2857,0.6667,0,,,6,-0.7,-0.625,19,-0.2885,-0.6783,170,0.0091,0.1247,1694,0.0239,-0.0638,468901,-0.0026,0.2185,103,-0.0682,-0.2379,0.2164,-0.0895,-0.5161,0
