month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202212,49031,piute, ut,297750,-0.0042,-0.1785,3,0.25,-0.5833,41,1.0375,-0.5595,0,,,0,,,0,,,3,,,198,-0.0042,0.1802,1505,0,-0.2546,372083,0.2444,-0.083,3,0.5,-0.5,1.2,,,1
202212,49037,san juan, ut,473250,-0.012,0.2413,17,0.0625,0.8889,109,-0.1827,-0.0482,4,1,0,0,,,0,-1,,3,-0.4,-0.7778,227,0.0146,0.117,2028,-0.0201,0.1642,536672,-0.0514,0.0912,20,-0.0244,-0.1111,0.1765,-0.136,-1.3235,1
202212,49005,cache, ut,512950,0.0229,0.0914,255,-0.1192,2.9535,73,0.3394,1.2636,48,-0.3333,-0.4419,4,,0,44,-0.614,1.75,78,-0.1381,-0.4068,203,-0.0312,-0.0607,2564,-0.0002,0.0215,645862,-0.0256,-0.1116,324,-0.136,0.6489,0.3059,-0.0067,-1.7329,1
202212,49025,kane, ut,485000,0.0543,-0.0152,106,-0.1554,1.2796,141,0.175,0.4611,4,-0.6,-0.6667,0,,,12,1,5,11,-0.4054,-0.6857,273,0.0023,-0.0186,1907,0.1062,-0.0202,685909,0.0577,0.0367,115,-0.2014,0.465,0.1038,-0.0436,-0.6489,0
202212,49055,wayne, ut,1157500,0.8016,-0.5795,7,-0.0667,1.3333,121,-0.1103,-0.4231,0,-1,,0,,,0,,,,,,362,0.2257,-0.3583,2813,0.1206,-0.4248,1741250,0.0469,-0.3587,7,-0.0667,0.5556,,,,1
202212,49045,tooele, ut,524995,0.0245,0.031,313,-0.1389,2.8405,82,0.3333,1,80,-0.1111,-0.2593,4,-0.3333,-0.6667,92,-0.4773,6.6667,134,-0.1327,-0.3399,182,-0.0058,0.019,2888,0.0131,-0.012,556117,0.0215,0.0306,456,-0.1171,0.6286,0.4281,0.0031,-2.0627,1
202212,49021,iron, ut,445000,0.0129,0.0404,353,-0.0599,1.4514,100,0.157,0.7768,56,-0.2632,-0.5088,0,,-1,88,-0.3529,7.8,8,-0.5294,-0.8333,232,0.0248,0.0453,1880,-0.0203,0.0289,539229,0.0083,-0.0248,358,-0.0844,0.8501,0.0227,-0.0226,-0.3107,0
202212,49049,utah, ut,559000,0.0164,-0.0033,2003,-0.0967,2.5017,88,0.218,1.0952,428,-0.2795,-0.3007,52,-0.381,-0.6709,600,-0.4286,3.4776,1451,-0.1134,-0.4839,212,-0.0031,0.0115,2767,0.0167,-0.0522,755793,0.0019,-0.212,3452,-0.1037,0.0205,0.7244,-0.0136,-4.1908,1
202212,49033,rich, ut,700000,0.0371,-0.1031,66,-0.12,2.1429,108,0.2343,-0.1255,12,0,2,0,,,4,-0.6,,34,-0.0286,-0.2,294,0.025,0.1833,2515,-0.0084,-0.1678,741596,0.0171,-0.4356,99,-0.1041,0.5714,0.5152,0.0485,-1.5087,1
202212,49047,uintah, ut,399900,0.0209,0.2697,66,-0.12,0.5714,79,0.256,0.0096,16,0,-0.3333,0,,,12,-0.5,1,37,0.2759,-0.1395,167,0.0521,0.1545,2568,0.0279,0.0977,473278,-0.0196,0.247,104,0,0.2455,0.5606,0.1739,-0.4632,0
